transaction_id,customer_id,product_id,campaign_id,transaction_date,quantity,price,total_amount
528,6424,166,9,2025-02-03,2,310.3,620.6
529,12454,143,1,2024-08-28,4,375.89,1503.56
530,17558,99,8,2024-09-20,4,24.59,98.36
531,16723,9,6,2024-07-30,3,13.97,41.910000000000004
532,9261,75,1,2024-09-27,1,280.94,280.94
533,15862,22,2,2024-07-31,3,359.0,1077.0
534,17226,198,4,2025-03-09,3,90.38,271.14
535,12477,184,5,2024-09-25,4,187.12,748.48
536,12939,37,1,2025-05-15,3,300.4,901.1999999999999
537,16678,57,10,2025-01-17,3,50.78,152.34
538,10050,188,7,2024-12-16,1,388.67,388.67
539,18032,114,4,2025-05-15,3,472.65,1417.9499999999998
540,5615,140,1,2024-10-05,3,169.77,509.31000000000006
541,11684,135,6,2024-08-30,4,345.03,1380.12
542,11688,194,9,2025-03-21,1,227.46,227.46
543,3802,103,9,2025-02-06,3,392.55,1177.65
544,8281,41,4,2024-08-20,1,367.97,367.97
545,7377,152,7,2025-05-14,1,232.43,232.43
546,10149,153,10,2025-05-05,4,209.89,839.56
547,14061,190,1,2024-10-24,3,308.36,925.08
548,17284,105,10,2024-12-26,2,246.13,492.26
549,19862,106,9,2024-09-08,1,484.64,484.64
550,1745,44,1,2024-06-09,4,238.83,955.32
551,18638,130,9,2025-02-23,1,241.51,241.51
552,11854,170,6,2025-05-18,2,326.1,652.2
553,14664,161,10,2024-08-02,2,333.9,667.8
554,1634,145,7,2024-09-30,3,218.09,654.27
555,8150,122,4,2025-03-09,4,233.88,935.52
556,14672,191,9,2025-02-27,2,347.01,694.02
557,4702,150,6,2024-07-07,1,424.1,424.1
558,13350,1,6,2025-05-15,2,173.58,347.16
559,1014,94,10,2024-08-07,1,121.12,121.12
560,16280,198,6,2025-05-11,4,90.38,361.52
561,3300,182,4,2024-06-13,3,299.42,898.26
562,1507,14,7,2024-12-28,2,270.29,540.58
563,4804,100,2,2024-10-31,4,467.43,1869.72
564,17362,102,2,2025-03-20,4,273.54,1094.16
565,18202,53,6,2025-04-05,2,432.07,864.14
566,14761,6,9,2024-10-17,4,220.2,880.8
567,10827,90,3,2025-03-14,3,304.53,913.5899999999999
568,13822,64,7,2025-03-13,3,193.68,581.04
569,13008,88,9,2025-03-05,2,41.3,82.6
570,15787,33,9,2025-05-12,2,465.69,931.38
571,9141,72,3,2024-08-12,4,117.4,469.6
572,6799,44,1,2025-04-03,4,238.83,955.32
573,16858,107,2,2025-02-02,4,339.35,1357.4
574,568,34,8,2025-05-06,2,280.36,560.72
575,11625,162,7,2025-01-13,2,334.11,668.22
576,12216,152,1,2024-06-12,1,232.43,232.43
577,7967,2,3,2025-02-09,4,240.91,963.64
578,18643,136,8,2025-03-05,2,121.93,243.86
579,8121,117,7,2025-02-16,1,126.19,126.19
580,16280,153,5,2025-02-17,3,209.89,629.67
581,11337,121,3,2025-02-24,1,440.8,440.8
582,4311,32,7,2024-12-07,3,69.3,207.89999999999998
583,13188,56,5,2024-08-11,2,278.39,556.78
584,14090,94,1,2024-08-06,4,121.12,484.48
585,1983,7,5,2024-11-15,3,433.75,1301.25
586,1097,176,3,2024-11-28,4,264.67,1058.68
587,13583,88,2,2025-04-27,4,41.3,165.2
588,19955,182,3,2024-12-16,3,299.42,898.26
589,6498,191,10,2025-01-13,4,347.01,1388.04
590,13546,130,4,2024-09-18,4,241.51,966.04
591,11583,35,1,2024-08-23,4,400.21,1600.84
592,15379,98,4,2025-04-02,4,81.16,324.64
593,10865,22,9,2025-02-27,1,359.0,359.0
594,18804,192,1,2025-03-18,3,240.91,722.73
595,4280,59,7,2024-10-14,4,208.09,832.36
596,17058,177,8,2025-04-01,4,344.08,1376.32
597,19187,52,9,2024-10-12,2,283.56,567.12
598,7313,149,7,2024-08-12,2,156.12,312.24
599,15441,140,9,2025-01-06,3,169.77,509.31000000000006
600,2370,11,10,2025-03-05,4,55.93,223.72
601,16193,182,3,2025-02-22,3,299.42,898.26
602,17451,122,1,2025-02-21,2,233.88,467.76
603,5433,198,2,2024-11-03,2,90.38,180.76
604,688,14,10,2025-04-08,2,270.29,540.58
605,13176,33,1,2025-05-13,1,465.69,465.69
606,69,102,2,2024-12-14,1,273.54,273.54
607,10296,77,9,2025-01-16,2,59.77,119.54
608,6775,26,5,2024-12-25,2,191.69,383.38
609,16804,142,4,2024-06-26,1,249.74,249.74
610,12191,176,2,2025-04-30,2,264.67,529.34
611,10790,65,3,2024-07-07,2,401.97,803.94
612,6892,46,9,2024-06-14,1,136.1,136.1
613,10317,127,3,2025-01-24,1,470.22,470.22
614,440,183,8,2025-02-05,1,486.3,486.3
615,17593,94,1,2024-07-30,2,121.12,242.24
616,18948,74,5,2024-07-02,2,295.45,590.9
617,7467,128,2,2024-10-03,4,101.48,405.92
618,17638,74,4,2025-01-20,2,295.45,590.9
619,3210,196,2,2024-11-22,2,449.05,898.1
620,3550,140,3,2024-05-19,1,169.77,169.77
621,16999,182,5,2024-09-17,3,299.42,898.26
622,3079,192,2,2024-11-29,2,240.91,481.82
623,3491,102,9,2025-01-26,2,273.54,547.08
624,3544,47,8,2024-12-08,2,142.22,284.44
625,18285,165,5,2024-05-22,4,230.35,921.4
626,6752,169,1,2024-09-18,1,243.07,243.07
627,14907,27,5,2024-08-10,4,357.39,1429.56
628,18097,170,4,2024-11-13,4,326.1,1304.4
629,14426,86,9,2024-10-29,3,54.54,163.62
630,18714,68,2,2025-03-22,2,239.82,479.64
631,11812,157,7,2024-10-01,4,499.17,1996.68
632,17579,164,2,2024-10-04,4,378.39,1513.56
633,6782,109,3,2025-02-07,4,75.28,301.12
634,17763,57,3,2024-10-15,1,50.78,50.78
635,15564,140,10,2024-06-16,2,169.77,339.54
636,14798,173,8,2024-07-25,4,310.3,1241.2
637,17134,148,2,2025-04-22,2,246.65,493.3
638,301,45,1,2025-04-15,2,464.64,929.28
639,4696,23,6,2025-02-18,3,194.18,582.54
640,12175,190,6,2024-12-17,1,308.36,308.36
641,16223,34,1,2024-08-04,4,280.36,1121.44
642,16662,21,5,2024-08-19,4,228.26,913.04
643,10751,179,9,2024-10-04,3,128.42,385.26
644,7308,137,10,2024-11-18,4,217.28,869.12
645,18546,113,10,2024-09-12,1,20.48,20.48
646,13819,10,5,2024-12-20,4,312.19,1248.76
647,1390,52,7,2024-08-12,1,283.56,283.56
648,8883,45,6,2024-09-10,4,464.64,1858.56
649,19853,180,10,2025-02-11,2,10.69,21.38
650,10041,30,4,2025-04-29,2,90.47,180.94
651,6142,192,2,2025-04-10,3,240.91,722.73
652,13111,130,10,2024-05-26,4,241.51,966.04
653,5970,177,5,2024-06-15,4,344.08,1376.32
654,13163,96,10,2025-04-17,1,477.09,477.09
655,9132,173,9,2025-02-23,4,310.3,1241.2
656,5038,17,3,2025-03-23,3,224.42,673.26
657,14694,28,3,2025-03-15,4,120.73,482.92
658,2452,126,7,2024-06-30,2,35.57,71.14
659,25,45,10,2024-09-03,3,464.64,1393.92
660,5963,17,2,2024-07-23,2,224.42,448.84
661,2557,187,8,2025-02-13,3,44.56,133.68
662,16445,142,7,2024-09-16,3,249.74,749.22
663,7676,116,8,2025-02-24,3,14.68,44.04
664,16507,138,10,2025-01-26,3,283.1,849.3000000000001
665,5617,81,6,2024-06-03,1,116.06,116.06
666,10295,18,5,2024-08-01,3,429.49,1288.47
667,17571,35,4,2024-06-17,2,400.21,800.42
668,14011,176,8,2024-10-26,4,264.67,1058.68
669,13395,58,2,2024-09-04,1,458.47,458.47
670,9923,115,6,2025-03-02,1,93.16,93.16
671,4090,18,10,2024-09-12,1,429.49,429.49
672,14449,180,6,2025-04-12,4,10.69,42.76
673,2473,158,5,2025-05-03,4,98.93,395.72
674,10470,37,2,2024-10-25,1,300.4,300.4
675,7451,40,5,2025-05-07,1,376.31,376.31
676,2965,6,3,2024-12-21,3,220.2,660.5999999999999
677,8105,79,7,2024-10-13,3,273.74,821.22
678,17695,163,7,2025-01-20,4,425.48,1701.92
679,2213,154,8,2025-01-17,3,253.65,760.95
680,9455,105,10,2025-04-14,2,246.13,492.26
681,6793,91,9,2024-09-09,2,282.5,565.0
682,9555,158,1,2024-10-19,3,98.93,296.79
683,8704,75,4,2025-03-09,3,280.94,842.8199999999999
684,13220,116,6,2025-02-11,1,14.68,14.68
685,15400,152,7,2024-05-30,3,232.43,697.29
686,18230,122,5,2024-08-05,2,233.88,467.76
687,7661,55,6,2024-10-30,4,148.2,592.8
688,1703,9,1,2024-06-16,4,13.97,55.88
689,16775,106,5,2024-08-18,1,484.64,484.64
690,17039,62,2,2024-12-12,4,235.73,942.92
691,4272,111,2,2024-05-28,3,385.69,1157.07
692,8956,146,1,2025-04-17,1,18.71,18.71
693,19785,51,10,2025-04-23,3,430.13,1290.3899999999999
694,11460,103,9,2024-08-10,4,392.55,1570.2
695,6675,19,4,2024-08-17,3,92.04,276.12
696,17470,69,4,2025-05-13,1,438.17,438.17
697,5447,117,9,2025-01-21,1,126.19,126.19
698,1964,82,5,2024-09-26,2,403.44,806.88
699,9978,123,4,2024-12-02,4,211.34,845.36
700,10467,33,7,2025-03-09,3,465.69,1397.07
701,5178,108,5,2024-12-18,2,85.34,170.68
702,11161,166,8,2025-05-17,2,310.3,620.6
703,4573,13,3,2024-05-27,4,495.84,1983.36
704,7544,177,8,2024-07-08,3,344.08,1032.24
705,8908,73,6,2024-08-02,4,342.48,1369.92
706,16627,90,9,2024-05-20,3,304.53,913.5899999999999
707,6511,181,6,2025-01-09,2,284.38,568.76
708,17222,129,4,2024-09-08,2,107.22,214.44
709,3324,12,2,2025-02-06,2,392.66,785.32
710,19338,152,3,2024-05-29,3,232.43,697.29
711,9538,129,7,2025-03-06,1,107.22,107.22
712,10616,68,10,2024-10-11,4,239.82,959.28
713,1433,135,5,2025-01-18,3,345.03,1035.09
714,7656,116,7,2025-04-28,4,14.68,58.72
715,8432,92,7,2024-09-08,4,208.28,833.12
716,8331,197,6,2024-12-09,2,432.17,864.34
717,11386,39,2,2024-10-12,4,473.41,1893.64
718,8612,32,5,2024-09-15,1,69.3,69.3
719,13873,177,10,2025-01-25,3,344.08,1032.24
720,16688,159,6,2024-08-31,1,68.99,68.99
721,2163,108,8,2024-12-20,1,85.34,85.34
722,6487,79,1,2024-09-02,2,273.74,547.48
723,4103,3,10,2025-02-21,3,23.12,69.36
724,15949,110,7,2024-07-31,3,110.09,330.27
725,10419,175,5,2024-08-18,1,324.97,324.97
726,1169,111,7,2025-04-28,3,385.69,1157.07
727,416,15,3,2024-12-06,4,344.56,1378.24
728,10906,51,4,2024-11-07,3,430.13,1290.3899999999999
729,13433,107,2,2024-08-01,3,339.35,1018.0500000000001
730,5244,21,6,2024-06-11,4,228.26,913.04
731,16534,41,5,2024-08-23,4,367.97,1471.88
732,5900,120,1,2025-01-07,4,460.99,1843.96
733,839,3,1,2024-09-11,4,23.12,92.48
734,6145,129,8,2024-06-01,3,107.22,321.65999999999997
735,9889,149,8,2024-11-25,2,156.12,312.24
736,12532,80,6,2024-11-03,2,407.53,815.06
737,15936,99,9,2025-03-10,4,24.59,98.36
738,7467,149,1,2025-03-22,3,156.12,468.36
739,15096,105,10,2024-09-18,3,246.13,738.39
740,11194,95,8,2024-09-03,3,233.38,700.14
741,1321,177,2,2025-04-08,3,344.08,1032.24
742,13265,65,8,2024-11-15,3,401.97,1205.91
743,12228,41,3,2025-05-10,2,367.97,735.94
744,17908,67,6,2025-01-31,1,159.05,159.05
745,5235,124,7,2024-11-09,1,281.95,281.95
746,12071,42,3,2024-12-03,1,32.71,32.71
747,6145,69,2,2024-06-26,4,438.17,1752.68
748,553,185,1,2025-02-20,4,203.13,812.52
749,16866,171,5,2025-02-02,2,283.16,566.32
750,15970,101,1,2024-09-03,2,268.11,536.22
751,600,140,1,2024-10-08,3,169.77,509.31000000000006
752,15099,64,5,2025-01-19,2,193.68,387.36
753,14801,108,3,2025-04-26,4,85.34,341.36
754,9357,51,10,2025-05-12,2,430.13,860.26
755,12871,73,3,2024-09-18,3,342.48,1027.44
756,12425,60,7,2024-09-22,3,202.9,608.7
757,1983,199,3,2025-02-19,3,22.72,68.16
758,18019,80,2,2025-05-13,4,407.53,1630.12
759,7831,156,3,2024-10-07,1,447.47,447.47
760,2998,124,4,2025-05-05,1,281.95,281.95
761,17071,199,9,2025-02-10,4,22.72,90.88
762,11607,14,2,2024-08-06,3,270.29,810.8700000000001
763,1760,160,6,2024-10-23,3,80.35,241.04999999999998
764,7024,8,5,2024-11-24,4,350.39,1401.56
765,13893,27,6,2024-09-08,1,357.39,357.39
766,18865,50,5,2025-01-28,3,73.3,219.89999999999998
767,15410,187,6,2024-06-11,3,44.56,133.68
768,9530,57,4,2025-01-01,1,50.78,50.78
769,115,3,8,2025-01-25,4,23.12,92.48
770,12150,155,9,2024-11-02,2,29.82,59.64
771,16953,34,10,2024-09-13,3,280.36,841.08
772,15702,26,7,2024-07-20,1,191.69,191.69
773,9746,168,1,2024-05-23,4,261.24,1044.96
774,2690,115,5,2024-10-16,1,93.16,93.16
775,19725,86,7,2024-06-06,1,54.54,54.54
776,2989,160,5,2024-11-21,2,80.35,160.7
777,3152,169,5,2025-03-28,3,243.07,729.21
778,11720,130,5,2024-07-12,3,241.51,724.53
779,15659,111,5,2024-05-24,3,385.69,1157.07
780,19400,200,5,2024-06-19,2,54.09,108.18
781,9014,106,1,2025-01-30,1,484.64,484.64
782,6346,135,6,2024-10-08,4,345.03,1380.12
783,3575,19,6,2024-08-16,1,92.04,92.04
784,7839,33,8,2024-08-29,3,465.69,1397.07
785,17993,2,5,2024-07-28,2,240.91,481.82
786,16944,195,2,2024-07-05,1,149.61,149.61
787,13330,15,7,2024-12-16,2,344.56,689.12
788,14824,21,1,2024-08-13,4,228.26,913.04
789,5566,78,5,2024-08-18,4,180.04,720.16
790,4436,59,5,2025-04-12,3,208.09,624.27
791,5651,104,3,2024-08-08,2,164.2,328.4
792,18266,82,2,2024-11-18,3,403.44,1210.32
793,7437,118,4,2024-06-17,2,125.16,250.32
794,3709,113,7,2025-01-25,2,20.48,40.96
795,14452,39,10,2025-02-01,4,473.41,1893.64
796,1710,20,3,2025-02-28,1,140.11,140.11
797,9954,1,6,2024-12-19,1,173.58,173.58
798,1693,73,7,2025-01-03,4,342.48,1369.92
799,15524,9,2,2024-08-24,4,13.97,55.88
800,14323,51,3,2024-07-30,2,430.13,860.26
801,9438,166,9,2024-05-22,1,310.3,310.3
802,126,15,1,2025-01-11,3,344.56,1033.68
803,12945,84,8,2025-04-14,3,102.57,307.71
804,1200,41,1,2024-10-14,1,367.97,367.97
805,6093,175,3,2025-03-04,1,324.97,324.97
806,16376,154,6,2024-09-19,1,253.65,253.65
807,2712,54,8,2024-10-02,2,417.26,834.52
808,9183,119,7,2024-09-29,4,216.78,867.12
809,5996,198,3,2024-09-12,4,90.38,361.52
810,8183,167,6,2025-04-08,2,347.26,694.52
811,5503,17,1,2025-05-10,3,224.42,673.26
812,12921,198,8,2024-08-01,2,90.38,180.76
813,18883,128,9,2024-10-12,1,101.48,101.48
814,2566,92,9,2024-09-21,4,208.28,833.12
815,10790,9,4,2025-05-06,4,13.97,55.88
816,5025,46,4,2024-11-26,2,136.1,272.2
817,1032,134,7,2025-01-06,4,195.3,781.2
818,1242,196,7,2024-12-13,2,449.05,898.1
819,1743,16,6,2025-04-18,4,126.28,505.12
820,5710,112,7,2024-05-25,2,154.73,309.46
821,14740,87,1,2025-01-04,1,262.24,262.24
822,11831,157,9,2024-11-08,2,499.17,998.34
823,13779,169,6,2025-04-13,4,243.07,972.28
824,8161,196,8,2025-03-24,2,449.05,898.1
825,12376,62,5,2025-02-21,2,235.73,471.46
826,4404,104,7,2025-05-02,4,164.2,656.8
827,4898,120,3,2025-05-05,1,460.99,460.99
828,164,168,10,2024-07-11,2,261.24,522.48
829,3311,190,1,2025-04-26,3,308.36,925.08
830,19773,152,7,2025-02-12,3,232.43,697.29
831,17380,134,5,2025-01-04,1,195.3,195.3
832,14992,40,1,2025-01-04,1,376.31,376.31
833,18262,198,9,2025-03-24,4,90.38,361.52
834,19649,58,9,2024-06-03,4,458.47,1833.88
835,17733,142,6,2025-01-04,2,249.74,499.48
836,2252,78,9,2024-06-28,1,180.04,180.04
837,11093,173,7,2024-12-15,2,310.3,620.6
838,6591,111,8,2025-02-08,4,385.69,1542.76
839,7659,99,2,2025-01-25,2,24.59,49.18
840,16817,6,2,2024-10-04,2,220.2,440.4
841,5248,23,4,2024-11-08,2,194.18,388.36
842,7716,62,1,2024-09-12,1,235.73,235.73
843,3818,17,8,2024-10-29,3,224.42,673.26
844,17455,84,5,2024-07-28,1,102.57,102.57
845,4601,112,7,2024-06-29,2,154.73,309.46
846,9983,198,2,2025-03-30,4,90.38,361.52
847,995,104,5,2024-07-03,3,164.2,492.59999999999997
848,4732,125,9,2024-06-09,2,129.29,258.58
849,7671,28,9,2024-11-07,2,120.73,241.46
850,17342,141,2,2025-01-06,4,75.44,301.76
851,8288,157,2,2024-08-06,2,499.17,998.34
852,18539,173,5,2025-04-30,2,310.3,620.6
853,17016,20,3,2024-11-04,3,140.11,420.33000000000004
854,11877,186,1,2025-05-01,1,108.88,108.88
855,17082,117,1,2025-04-25,4,126.19,504.76
856,16416,54,5,2024-10-03,4,417.26,1669.04
857,15853,109,3,2025-01-05,4,75.28,301.12
858,13491,64,9,2025-05-08,1,193.68,193.68
859,5563,52,3,2024-12-25,1,283.56,283.56
860,8741,43,3,2025-05-02,3,279.34,838.02
861,2249,87,3,2025-03-29,3,262.24,786.72
862,6193,18,1,2025-02-10,4,429.49,1717.96
863,9896,84,3,2025-04-19,1,102.57,102.57
864,6407,54,5,2024-10-26,3,417.26,1251.78
865,1157,60,8,2024-06-12,2,202.9,405.8
866,14319,123,7,2024-05-20,1,211.34,211.34
867,8536,71,4,2024-09-29,2,445.68,891.36
868,5296,129,4,2024-06-15,3,107.22,321.65999999999997
869,12265,113,4,2024-06-24,2,20.48,40.96
870,6155,37,8,2025-03-26,3,300.4,901.1999999999999
871,18633,49,8,2025-03-04,4,129.25,517.0
872,9137,35,2,2025-04-05,4,400.21,1600.84
873,13214,105,7,2025-02-23,4,246.13,984.52
874,12073,195,5,2024-07-06,1,149.61,149.61
875,10243,35,2,2024-09-25,1,400.21,400.21
876,3286,9,3,2025-05-03,4,13.97,55.88
877,9523,165,7,2025-01-10,1,230.35,230.35
878,2004,60,6,2024-08-12,3,202.9,608.7
879,20000,56,6,2024-12-04,2,278.39,556.78
880,9980,106,7,2025-03-29,3,484.64,1453.92
881,10439,111,6,2025-02-26,4,385.69,1542.76
882,14228,89,2,2024-10-14,2,184.64,369.28
883,3673,12,8,2024-11-11,3,392.66,1177.98
884,7459,71,7,2024-07-09,2,445.68,891.36
885,18540,71,6,2024-12-12,1,445.68,445.68
886,3480,119,5,2025-04-26,2,216.78,433.56
887,14888,132,6,2024-11-20,2,19.03,38.06
888,52,189,3,2025-03-15,4,132.34,529.36
889,2160,173,2,2024-06-03,1,310.3,310.3
890,4391,95,9,2025-03-03,3,233.38,700.14
891,16081,178,1,2024-07-11,4,230.25,921.0
892,2113,50,2,2025-01-13,2,73.3,146.6
893,12753,103,10,2024-11-06,3,392.55,1177.65
894,14594,176,10,2025-03-31,2,264.67,529.34
895,15340,23,1,2024-10-02,2,194.18,388.36
896,1355,90,8,2024-10-22,3,304.53,913.5899999999999
897,5621,93,4,2025-01-07,2,220.23,440.46
898,3755,8,6,2024-07-01,2,350.39,700.78
899,16594,29,5,2024-12-24,3,331.64,994.92
900,16168,171,8,2024-10-16,3,283.16,849.48
901,238,53,10,2024-10-05,4,432.07,1728.28
902,8528,134,7,2025-01-21,3,195.3,585.9000000000001
903,8076,24,1,2024-09-23,4,464.59,1858.36
904,17961,120,8,2025-04-18,3,460.99,1382.97
905,8692,124,4,2025-01-22,4,281.95,1127.8
906,9757,142,7,2024-05-25,4,249.74,998.96
907,3541,52,3,2025-05-17,2,283.56,567.12
908,9328,70,2,2024-08-08,1,35.81,35.81
909,10541,4,1,2025-03-02,3,55.05,165.14999999999998
910,7258,186,10,2024-07-19,3,108.88,326.64
911,16534,116,5,2024-10-09,2,14.68,29.36
912,11721,37,3,2024-08-23,1,300.4,300.4
913,1625,48,3,2024-11-04,1,211.56,211.56
914,7662,122,8,2025-04-14,3,233.88,701.64
915,18959,39,1,2024-08-01,3,473.41,1420.23
916,7530,92,2,2024-09-16,4,208.28,833.12
917,13655,66,1,2025-03-31,1,418.79,418.79
918,2109,13,7,2024-08-28,1,495.84,495.84
919,3948,194,4,2024-07-28,4,227.46,909.84
920,7900,60,3,2024-12-04,4,202.9,811.6
921,13373,126,3,2025-02-20,3,35.57,106.71000000000001
922,4915,169,10,2024-07-07,1,243.07,243.07
923,6668,32,3,2025-04-29,2,69.3,138.6
924,2264,180,2,2024-08-29,4,10.69,42.76
925,3816,133,5,2024-10-14,1,82.5,82.5
926,578,195,1,2024-09-24,1,149.61,149.61
927,15030,66,5,2024-05-18,1,418.79,418.79
928,16807,78,10,2025-04-01,1,180.04,180.04
929,2764,180,8,2024-10-06,4,10.69,42.76
930,17614,126,7,2024-08-11,2,35.57,71.14
931,15646,177,3,2024-11-24,2,344.08,688.16
932,19561,29,9,2025-02-09,4,331.64,1326.56
933,8946,166,10,2025-04-01,1,310.3,310.3
934,17072,70,7,2025-02-25,4,35.81,143.24
935,17107,136,1,2024-12-06,4,121.93,487.72
936,13855,187,6,2024-06-09,1,44.56,44.56
937,17131,55,4,2024-09-08,4,148.2,592.8
938,2713,110,6,2025-05-14,4,110.09,440.36
939,17092,2,3,2024-07-05,1,240.91,240.91
940,15858,154,5,2024-09-08,2,253.65,507.3
941,8627,63,3,2025-04-05,4,133.36,533.44
942,13069,17,7,2025-03-01,3,224.42,673.26
943,16868,59,5,2024-10-20,1,208.09,208.09
944,14720,88,4,2024-08-02,3,41.3,123.89999999999999
945,1534,16,10,2024-07-10,4,126.28,505.12
946,16554,58,7,2025-04-09,2,458.47,916.94
947,17405,192,7,2024-07-20,4,240.91,963.64
948,7094,50,10,2024-07-14,1,73.3,73.3
949,13157,154,9,2025-04-05,2,253.65,507.3
950,17232,17,3,2024-09-23,4,224.42,897.68
951,13786,114,10,2024-08-27,1,472.65,472.65
952,15592,46,8,2024-10-21,3,136.1,408.29999999999995
953,14695,106,7,2025-01-19,4,484.64,1938.56
954,3347,127,9,2024-10-27,3,470.22,1410.66
955,4014,196,2,2024-06-04,1,449.05,449.05
956,32,50,6,2025-01-19,1,73.3,73.3
957,11157,171,5,2025-03-22,3,283.16,849.48
958,10305,118,3,2024-06-19,2,125.16,250.32
959,7878,176,7,2025-01-24,4,264.67,1058.68
960,6171,68,5,2025-05-18,1,239.82,239.82
961,12079,147,6,2024-10-03,2,26.44,52.88
962,2316,153,4,2024-10-13,1,209.89,209.89
963,66,200,7,2024-06-03,1,54.09,54.09
964,12421,146,7,2025-03-12,1,18.71,18.71
965,18313,51,5,2025-03-16,3,430.13,1290.3899999999999
966,7534,146,7,2024-07-30,3,18.71,56.13
967,14205,112,7,2024-09-01,1,154.73,154.73
968,15318,186,10,2025-03-09,4,108.88,435.52
969,15458,64,8,2024-07-07,2,193.68,387.36
970,16969,199,1,2024-12-10,1,22.72,22.72
971,5245,185,4,2024-11-28,2,203.13,406.26
972,8155,145,1,2025-01-23,1,218.09,218.09
973,18133,59,3,2024-07-05,2,208.09,416.18
974,18589,195,8,2024-06-13,4,149.61,598.44
975,11823,143,7,2024-08-07,2,375.89,751.78
976,1893,100,3,2025-03-25,1,467.43,467.43
977,7019,26,4,2024-06-29,4,191.69,766.76
978,10622,176,2,2024-05-19,1,264.67,264.67
979,19478,14,2,2024-05-30,1,270.29,270.29
980,974,122,5,2025-01-06,3,233.88,701.64
981,10835,9,2,2024-05-23,2,13.97,27.94
982,6616,7,7,2024-07-27,1,433.75,433.75
983,4330,183,1,2025-03-19,4,486.3,1945.2
984,1478,140,9,2025-01-12,4,169.77,679.08
985,7330,145,10,2025-03-03,4,218.09,872.36
986,6445,108,1,2024-07-24,3,85.34,256.02
987,16386,136,1,2025-02-11,1,121.93,121.93
988,11407,91,9,2024-08-11,4,282.5,1130.0
989,6844,124,7,2024-08-04,3,281.95,845.8499999999999
990,5973,170,10,2024-06-18,4,326.1,1304.4
991,15296,165,4,2024-08-23,3,230.35,691.05
992,5106,148,3,2024-11-16,2,246.65,493.3
993,10932,1,5,2024-12-13,1,173.58,173.58
994,7703,9,2,2024-09-27,4,13.97,55.88
995,19299,111,6,2025-01-18,3,385.69,1157.07
996,14137,24,6,2024-09-10,1,464.59,464.59
997,19553,125,1,2024-12-05,2,129.29,258.58
998,2600,162,10,2025-02-19,3,334.11,1002.33
999,2236,36,9,2024-09-21,4,173.0,692.0
1000,19184,4,1,2025-05-07,1,55.05,55.05
1001,5474,157,6,2024-11-09,2,499.17,998.34
1002,19,87,7,2025-01-03,2,262.24,524.48
1003,859,144,8,2025-02-23,3,63.83,191.49
1004,5381,8,2,2024-05-30,2,350.39,700.78
1005,3033,91,8,2024-10-06,4,282.5,1130.0
1006,18916,39,10,2025-04-03,3,473.41,1420.23
1007,7472,58,2,2025-01-26,2,458.47,916.94
1008,4720,140,2,2025-04-03,1,169.77,169.77
1009,12944,172,9,2024-12-15,4,325.53,1302.12
1010,4864,4,7,2024-11-23,1,55.05,55.05
1011,4039,25,8,2024-11-08,2,56.28,112.56
1012,18837,198,1,2025-04-05,4,90.38,361.52
1013,2847,67,10,2025-01-03,1,159.05,159.05
1014,8065,167,6,2025-04-23,2,347.26,694.52
1015,11395,118,1,2024-11-21,4,125.16,500.64
1016,6623,24,5,2025-01-12,4,464.59,1858.36
1017,12296,6,2,2025-01-27,4,220.2,880.8
1018,19847,97,9,2024-09-12,2,426.72,853.44
1019,11783,72,3,2024-06-19,2,117.4,234.8
1020,1160,161,10,2024-06-24,4,333.9,1335.6
1021,4627,176,7,2025-05-06,4,264.67,1058.68
1022,3723,195,2,2025-03-04,4,149.61,598.44
1023,11631,124,10,2024-09-29,2,281.95,563.9
1024,19945,2,4,2024-11-22,3,240.91,722.73
1025,11275,38,10,2025-02-16,1,252.53,252.53
1026,14889,40,3,2025-05-07,1,376.31,376.31
1027,6590,56,1,2025-04-22,1,278.39,278.39
1028,15474,103,10,2025-01-04,3,392.55,1177.65
1029,2244,103,6,2024-07-18,2,392.55,785.1
1030,8178,21,5,2024-08-28,4,228.26,913.04
1031,1761,115,6,2024-05-22,4,93.16,372.64
1032,16203,35,1,2024-06-01,3,400.21,1200.6299999999999
1033,5443,67,8,2025-03-05,1,159.05,159.05
1034,19060,188,4,2025-05-01,2,388.67,777.34
1035,14966,151,7,2024-07-19,2,305.06,610.12
1036,3237,193,8,2024-09-26,2,439.41,878.82
1037,15612,191,3,2024-11-19,4,347.01,1388.04
1038,8236,151,4,2024-08-24,1,305.06,305.06
1039,15830,123,9,2025-04-08,1,211.34,211.34
1040,8681,42,9,2024-11-17,3,32.71,98.13
1041,11341,192,7,2024-10-12,1,240.91,240.91
1042,9149,194,3,2024-09-05,4,227.46,909.84
1043,10307,81,4,2024-06-02,4,116.06,464.24
1044,17500,41,7,2024-11-07,2,367.97,735.94
1045,18166,114,6,2024-08-05,2,472.65,945.3
1046,11019,20,6,2025-01-10,1,140.11,140.11
1047,18261,9,4,2024-10-09,2,13.97,27.94
1048,11143,57,10,2024-09-20,2,50.78,101.56
1049,19760,124,8,2024-10-20,3,281.95,845.8499999999999
1050,19135,145,9,2024-06-02,2,218.09,436.18
1051,9547,78,10,2025-02-20,2,180.04,360.08
1052,3277,18,7,2024-12-05,1,429.49,429.49
1053,16833,63,8,2025-02-20,1,133.36,133.36
1054,16009,200,10,2025-03-29,2,54.09,108.18
